po_id,medication_id,location_id,supplier_id,order_date,expected_delivery_date,actual_delivery_date,quantity_ordered,quantity_received,status
PO-19864,MED043,LOC006,SUP003,2026-08-15,2026-08-17,2026-08-17,230,230,Delivered
PO-19865,MED046,LOC003,SUP015,2026-08-15,2026-08-19,2026-08-19,950,950,Delivered
PO-19866,MED050,LOC003,SUP005,2026-08-15,2026-08-19,2026-08-19,1980,1980,Delivered
PO-19867,MED050,LOC004,SUP005,2026-08-15,2026-08-19,2026-08-19,890,890,Delivered
PO-19868,MED059,LOC005,SUP015,2026-08-15,2026-08-18,2026-08-18,210,210,Delivered
PO-19869,MED065,LOC004,SUP015,2026-08-15,2026-08-17,2026-08-17,140,140,Delivered
PO-19870,MED067,LOC001,SUP012,2026-08-15,2026-08-21,2026-08-21,1030,1030,Delivered
PO-19871,MED068,LOC002,SUP004,2026-08-15,2026-08-21,2026-08-21,1680,1680,Delivered
PO-19872,MED068,LOC003,SUP004,2026-08-15,2026-08-21,2026-08-21,3490,3490,Delivered
PO-19873,MED068,LOC006,SUP004,2026-08-15,2026-08-21,2026-08-21,4830,4830,Delivered
PO-19874,MED071,LOC002,SUP014,2026-08-15,2026-08-21,2026-08-21,60,60,Delivered
PO-19875,MED075,LOC001,SUP004,2026-08-15,2026-08-21,2026-08-21,760,760,Delivered
PO-19876,MED001,LOC001,SUP001,2026-08-16,2026-08-21,,920,0,Delayed
PO-19877,MED002,LOC001,SUP010,2026-08-16,2026-08-23,2026-08-23,560,560,Delivered
PO-19878,MED002,LOC005,SUP010,2026-08-16,2026-08-23,2026-08-23,200,200,Delivered
PO-19879,MED007,LOC002,SUP011,2026-08-16,2026-08-19,2026-08-19,600,600,Delivered
PO-19880,MED007,LOC004,SUP011,2026-08-16,2026-08-19,2026-08-19,220,220,Delivered
PO-19881,MED007,LOC006,SUP011,2026-08-16,2026-08-19,2026-08-19,1170,1170,Delivered
PO-19882,MED009,LOC001,SUP007,2026-08-16,2026-08-20,2026-08-20,1710,1710,Delivered
PO-19883,MED010,LOC005,SUP007,2026-08-16,2026-08-20,2026-08-20,390,390,Delivered
PO-19884,MED012,LOC002,SUP007,2026-08-16,2026-08-20,2026-08-20,360,360,Delivered
PO-19885,MED014,LOC006,SUP007,2026-08-16,2026-08-19,2026-08-19,350,350,Delivered
PO-19886,MED022,LOC005,SUP002,2026-08-16,2026-08-20,2026-08-20,340,340,Delivered
PO-19887,MED022,LOC006,SUP002,2026-08-16,2026-08-20,2026-08-20,740,740,Delivered
PO-19888,MED023,LOC001,SUP002,2026-08-16,2026-08-20,2026-08-20,1020,1020,Delivered
PO-19889,MED023,LOC004,SUP002,2026-08-16,2026-08-20,2026-08-20,160,160,Delivered
PO-19890,MED024,LOC006,SUP009,2026-08-16,2026-08-21,2026-08-21,1500,1500,Delivered
PO-19891,MED026,LOC004,SUP002,2026-08-16,2026-08-22,2026-08-22,350,350,Delivered
PO-19892,MED026,LOC005,SUP002,2026-08-16,2026-08-22,2026-08-22,780,780,Delivered
PO-19893,MED033,LOC001,SUP004,2026-08-16,2026-08-22,2026-08-22,190,190,Delivered
PO-19894,MED037,LOC003,SUP015,2026-08-16,2026-08-20,2026-08-20,2050,2050,Delivered
PO-19895,MED037,LOC005,SUP015,2026-08-16,2026-08-20,2026-08-20,800,800,Delivered
PO-19896,MED042,LOC003,SUP003,2026-08-16,2026-08-18,2026-08-18,680,680,Delivered
PO-19897,MED042,LOC005,SUP003,2026-08-16,2026-08-18,2026-08-18,240,240,Delivered
PO-19898,MED046,LOC007,SUP015,2026-08-16,2026-08-20,2026-08-20,70,70,Delivered
PO-19899,MED048,LOC001,SUP015,2026-08-16,2026-08-18,2026-08-18,540,540,Delivered
PO-19900,MED050,LOC001,SUP005,2026-08-16,2026-08-20,2026-08-20,2480,2480,Delivered
PO-19901,MED052,LOC006,SUP015,2026-08-16,2026-08-19,2026-08-19,340,340,Delivered
PO-19902,MED053,LOC001,SUP010,2026-08-16,2026-08-22,2026-08-22,310,310,Delivered
PO-19903,MED055,LOC001,SUP015,2026-08-16,2026-08-19,2026-08-19,1040,1040,Delivered
PO-19904,MED057,LOC003,SUP008,2026-08-16,2026-08-20,,580,0,Delayed
PO-19905,MED058,LOC002,SUP008,2026-08-16,2026-08-21,2026-08-21,290,290,Delivered
PO-19906,MED059,LOC004,SUP015,2026-08-16,2026-08-19,2026-08-19,100,100,Delivered
PO-19907,MED059,LOC006,SUP015,2026-08-16,2026-08-19,2026-08-19,540,540,Delivered
PO-19908,MED061,LOC001,SUP004,2026-08-16,2026-08-23,2026-08-24,760,760,Delayed
PO-19909,MED063,LOC001,SUP004,2026-08-16,2026-08-23,2026-08-23,470,470,Delivered
PO-19910,MED064,LOC006,SUP005,2026-08-16,2026-08-21,2026-08-21,1910,1910,Delivered
PO-19911,MED066,LOC002,SUP004,2026-08-16,2026-08-22,2026-08-22,550,550,Delivered
PO-19912,MED066,LOC005,SUP004,2026-08-16,2026-08-22,2026-08-22,430,430,Delivered
PO-19913,MED067,LOC004,SUP012,2026-08-16,2026-08-22,2026-08-22,140,140,Delivered
PO-19914,MED067,LOC006,SUP012,2026-08-16,2026-08-22,2026-08-22,770,770,Delivered
PO-19915,MED069,LOC001,SUP004,2026-08-16,2026-08-23,2026-08-23,3270,3270,Delivered
PO-19916,MED069,LOC003,SUP004,2026-08-16,2026-08-23,2026-08-23,2630,2630,Delivered
PO-19917,MED069,LOC005,SUP004,2026-08-16,2026-08-23,2026-08-23,1050,1050,Delivered
PO-19918,MED070,LOC005,SUP004,2026-08-16,2026-08-22,2026-08-22,180,180,Delivered
PO-19919,MED070,LOC006,SUP004,2026-08-16,2026-08-22,2026-08-22,400,400,Delivered
PO-19920,MED075,LOC003,SUP004,2026-08-16,2026-08-22,2026-08-22,640,640,Delivered
PO-19921,MED001,LOC006,SUP001,2026-08-17,2026-08-22,,600,0,Delayed
PO-19922,MED004,LOC006,SUP001,2026-08-17,2026-08-21,2026-08-21,370,370,Delivered
PO-19923,MED005,LOC006,SUP001,2026-08-17,2026-08-22,2026-08-22,430,430,Delivered
PO-19924,MED007,LOC001,SUP011,2026-08-17,2026-08-20,2026-08-20,1520,1520,Delivered
PO-19925,MED007,LOC007,SUP011,2026-08-17,2026-08-20,2026-08-20,370,370,Delivered
PO-19926,MED008,LOC004,SUP001,2026-08-17,2026-08-22,2026-08-22,90,90,Delivered
PO-19927,MED011,LOC003,SUP011,2026-08-17,2026-08-22,2026-08-22,430,430,Delivered
PO-19928,MED011,LOC006,SUP011,2026-08-17,2026-08-22,2026-08-22,410,410,Delivered
PO-19929,MED014,LOC002,SUP007,2026-08-17,2026-08-20,2026-08-20,210,210,Delivered
PO-19930,MED015,LOC001,SUP011,2026-08-17,2026-08-20,2026-08-20,580,580,Delivered
PO-19931,MED016,LOC002,SUP001,2026-08-17,2026-08-21,2026-08-21,980,980,Delivered
PO-19932,MED027,LOC002,SUP009,2026-08-17,2026-08-22,2026-08-22,270,270,Delivered
PO-19933,MED028,LOC005,SUP002,2026-08-17,2026-08-22,2026-08-23,250,250,Delayed
PO-19934,MED030,LOC003,SUP004,2026-08-17,2026-08-22,2026-08-22,200,200,Delivered
PO-19935,MED040,LOC005,SUP004,2026-08-17,2026-08-22,2026-08-22,60,60,Delivered
PO-19936,MED045,LOC006,SUP004,2026-08-17,2026-08-22,2026-08-22,580,580,Delivered
PO-19937,MED046,LOC002,SUP015,2026-08-17,2026-08-21,2026-08-21,440,440,Delivered
PO-19938,MED049,LOC001,SUP015,2026-08-17,2026-08-20,2026-08-21,2560,2560,Delayed
PO-19939,MED050,LOC007,SUP005,2026-08-17,2026-08-21,2026-08-21,160,160,Delivered
PO-19940,MED052,LOC005,SUP015,2026-08-17,2026-08-20,2026-08-20,160,160,Delivered
PO-19941,MED054,LOC004,SUP015,2026-08-17,2026-08-19,2026-08-19,70,70,Delivered
PO-19942,MED061,LOC003,SUP004,2026-08-17,2026-08-24,2026-08-24,600,600,Delivered
PO-19943,MED074,LOC002,SUP006,2026-08-17,2026-08-25,2026-08-26,50,50,Delayed
PO-19944,MED075,LOC007,SUP004,2026-08-17,2026-08-23,2026-08-23,60,60,Delivered
PO-19945,MED002,LOC004,SUP010,2026-08-18,2026-08-25,2026-08-25,100,100,Delivered
PO-19946,MED010,LOC002,SUP007,2026-08-18,2026-08-22,2026-08-22,390,390,Delivered
PO-19947,MED013,LOC006,SUP007,2026-08-18,2026-08-23,2026-08-23,200,200,Delivered
PO-19948,MED018,LOC004,SUP001,2026-08-18,2026-08-21,2026-08-21,250,250,Delivered
PO-19949,MED020,LOC004,SUP004,2026-08-18,2026-08-23,2026-08-23,140,140,Delivered
PO-19950,MED024,LOC003,SUP009,2026-08-18,2026-08-23,2026-08-23,1530,1530,Delivered
PO-19951,MED030,LOC002,SUP004,2026-08-18,2026-08-23,2026-08-23,100,100,Delivered
PO-19952,MED031,LOC003,SUP015,2026-08-18,2026-08-21,2026-08-21,1190,1190,Delivered
PO-19953,MED032,LOC006,SUP009,2026-08-18,2026-08-21,2026-08-21,540,540,Delivered
PO-19954,MED033,LOC002,SUP004,2026-08-18,2026-08-24,2026-08-24,80,80,Delivered
PO-19955,MED033,LOC005,SUP004,2026-08-18,2026-08-24,2026-08-24,60,60,Delivered
PO-19956,MED033,LOC007,SUP004,2026-08-18,2026-08-24,2026-08-26,50,50,Delayed
PO-19957,MED042,LOC007,SUP003,2026-08-18,2026-08-20,2026-08-20,60,60,Delivered
PO-19958,MED044,LOC002,SUP010,2026-08-18,2026-08-23,2026-08-23,210,210,Delivered
PO-19959,MED044,LOC004,SUP010,2026-08-18,2026-08-23,2026-08-23,70,70,Delivered
PO-19960,MED049,LOC002,SUP015,2026-08-18,2026-08-21,2026-08-21,980,980,Delivered
PO-19961,MED055,LOC002,SUP015,2026-08-18,2026-08-21,2026-08-21,410,410,Delivered
PO-19962,MED058,LOC004,SUP008,2026-08-18,2026-08-23,2026-08-23,310,310,Delivered
PO-19963,MED060,LOC003,SUP015,2026-08-18,2026-08-20,2026-08-20,80,80,Delivered
PO-19964,MED063,LOC002,SUP004,2026-08-18,2026-08-25,2026-08-25,200,200,Delivered
PO-19965,MED063,LOC004,SUP004,2026-08-18,2026-08-25,2026-08-28,70,70,Delayed
PO-19966,MED063,LOC005,SUP004,2026-08-18,2026-08-25,2026-08-25,140,140,Delivered
PO-19967,MED063,LOC006,SUP004,2026-08-18,2026-08-25,2026-08-25,360,360,Delivered
PO-19968,MED064,LOC001,SUP005,2026-08-18,2026-08-23,2026-08-23,2620,2620,Delivered
PO-19969,MED064,LOC003,SUP005,2026-08-18,2026-08-23,2026-08-23,2200,2200,Delivered
PO-19970,MED066,LOC003,SUP004,2026-08-18,2026-08-24,2026-08-24,860,860,Delivered
PO-19971,MED068,LOC004,SUP004,2026-08-18,2026-08-24,2026-08-24,640,640,Delivered
PO-19972,MED068,LOC005,SUP004,2026-08-18,2026-08-24,2026-08-24,1370,1370,Delivered
PO-19973,MED069,LOC006,SUP004,2026-08-18,2026-08-25,2026-08-25,3690,3690,Delivered
PO-19974,MED074,LOC003,SUP006,2026-08-18,2026-08-26,2026-08-26,80,80,Delivered
PO-19975,MED006,LOC001,SUP001,2026-08-19,2026-08-24,2026-08-24,1090,1090,Delivered
PO-19976,MED010,LOC007,SUP007,2026-08-19,2026-08-23,2026-08-23,80,80,Delivered
PO-19977,MED012,LOC007,SUP007,2026-08-19,2026-08-23,2026-08-23,60,60,Delivered
PO-19978,MED017,LOC006,SUP001,2026-08-19,2026-08-24,2026-08-24,1040,1040,Delivered
PO-19979,MED019,LOC005,SUP015,2026-08-19,2026-08-22,2026-08-22,430,430,Delivered
PO-19980,MED022,LOC004,SUP002,2026-08-19,2026-08-23,2026-08-23,140,140,Delivered
PO-19981,MED023,LOC003,SUP002,2026-08-19,2026-08-23,2026-08-23,830,830,Delivered
PO-19982,MED025,LOC005,SUP002,2026-08-19,2026-08-24,2026-08-24,600,600,Delivered
PO-19983,MED031,LOC007,SUP015,2026-08-19,2026-08-22,2026-08-22,110,110,Delivered
PO-19984,MED032,LOC003,SUP009,2026-08-19,2026-08-22,2026-08-22,510,510,Delivered
PO-19985,MED034,LOC001,SUP013,2026-08-19,2026-08-25,2026-08-25,350,350,Delivered
PO-19986,MED036,LOC005,SUP003,2026-08-19,2026-08-21,2026-08-21,760,760,Delivered
PO-19987,MED039,LOC006,SUP006,2026-08-19,2026-08-27,2026-08-27,80,80,Delivered
PO-19988,MED041,LOC005,SUP015,2026-08-19,2026-08-21,2026-08-21,90,90,Delivered
PO-19989,MED045,LOC001,SUP004,2026-08-19,2026-08-24,2026-08-24,790,790,Delivered
PO-19990,MED046,LOC004,SUP015,2026-08-19,2026-08-23,2026-08-23,170,170,Delivered
PO-19991,MED047,LOC004,SUP015,2026-08-19,2026-08-22,2026-08-22,120,120,Delivered
PO-19992,MED052,LOC007,SUP015,2026-08-19,2026-08-22,2026-08-22,50,50,Delivered
PO-19993,MED054,LOC006,SUP015,2026-08-19,2026-08-21,2026-08-21,330,330,Delivered
PO-19994,MED055,LOC004,SUP015,2026-08-19,2026-08-22,2026-08-22,150,150,Delivered
PO-19995,MED055,LOC006,SUP015,2026-08-19,2026-08-22,2026-08-22,710,710,Delivered
PO-19996,MED058,LOC001,SUP008,2026-08-19,2026-08-24,2026-08-24,800,800,Delivered
PO-19997,MED061,LOC005,SUP004,2026-08-19,2026-08-26,2026-08-26,250,250,Delivered
PO-19998,MED061,LOC006,SUP004,2026-08-19,2026-08-26,2026-08-26,450,450,Delivered
PO-19999,MED062,LOC007,SUP004,2026-08-19,2026-08-24,2026-08-24,90,90,Delivered
PO-20000,MED065,LOC001,SUP015,2026-08-19,2026-08-21,2026-08-21,920,920,Delivered
PO-20001,MED067,LOC005,SUP012,2026-08-19,2026-08-25,2026-08-25,320,320,Delivered
PO-20002,MED011,LOC001,SUP011,2026-08-20,2026-08-25,2026-08-25,570,570,Delivered
PO-20003,MED011,LOC005,SUP011,2026-08-20,2026-08-25,2026-08-25,220,220,Delivered
PO-20004,MED016,LOC005,SUP001,2026-08-20,2026-08-24,2026-08-24,790,790,Delivered
PO-20005,MED016,LOC007,SUP001,2026-08-20,2026-08-24,2026-08-24,140,140,Delivered
PO-20006,MED017,LOC003,SUP001,2026-08-20,2026-08-25,2026-08-25,1160,1160,Delivered
PO-20007,MED017,LOC004,SUP001,2026-08-20,2026-08-25,2026-08-25,220,220,Delivered
PO-20008,MED017,LOC007,SUP001,2026-08-20,2026-08-25,2026-08-25,120,120,Delivered
PO-20009,MED018,LOC007,SUP001,2026-08-20,2026-08-23,2026-08-23,130,130,Delivered
PO-20010,MED024,LOC007,SUP009,2026-08-20,2026-08-25,2026-08-27,100,100,Delayed
PO-20011,MED030,LOC001,SUP004,2026-08-20,2026-08-25,2026-08-25,250,250,Delivered
PO-20012,MED032,LOC007,SUP009,2026-08-20,2026-08-23,2026-08-23,50,50,Delivered
PO-20013,MED035,LOC001,SUP015,2026-08-20,2026-08-22,2026-08-22,250,250,Delivered
PO-20014,MED035,LOC003,SUP015,2026-08-20,2026-08-22,2026-08-22,230,230,Delivered
PO-20015,MED043,LOC001,SUP003,2026-08-20,2026-08-22,2026-08-22,320,320,Delivered
PO-20016,MED046,LOC005,SUP015,2026-08-20,2026-08-24,2026-08-24,360,360,Delivered
PO-20017,MED049,LOC007,SUP015,2026-08-20,2026-08-23,2026-08-23,180,180,Delivered
PO-20018,MED054,LOC003,SUP015,2026-08-20,2026-08-22,2026-08-22,350,350,Delivered
PO-20019,MED056,LOC001,SUP005,2026-08-20,2026-08-25,2026-08-25,830,830,Delivered
PO-20020,MED061,LOC002,SUP004,2026-08-20,2026-08-27,2026-08-27,290,290,Delivered
PO-20021,MED072,LOC003,SUP006,2026-08-20,2026-08-27,2026-08-27,70,70,Delivered
PO-20022,MED072,LOC006,SUP006,2026-08-20,2026-08-27,2026-08-27,60,60,Delivered
PO-20023,MED073,LOC005,SUP004,2026-08-20,2026-08-26,2026-08-26,80,80,Delivered
PO-20024,MED002,LOC002,SUP010,2026-08-21,2026-08-28,2026-08-28,230,230,Delivered
PO-20025,MED003,LOC003,SUP001,2026-08-21,2026-08-24,2026-08-24,260,260,Delivered
PO-20026,MED004,LOC001,SUP001,2026-08-21,2026-08-25,2026-08-25,390,390,Delivered
PO-20027,MED009,LOC004,SUP007,2026-08-21,2026-08-25,2026-08-25,220,220,Delivered
PO-20028,MED011,LOC002,SUP011,2026-08-21,2026-08-26,2026-08-26,220,220,Delivered
PO-20029,MED012,LOC005,SUP007,2026-08-21,2026-08-25,2026-08-25,310,310,Delivered
PO-20030,MED014,LOC001,SUP007,2026-08-21,2026-08-24,2026-08-24,490,490,Delivered
PO-20031,MED015,LOC003,SUP011,2026-08-21,2026-08-24,2026-08-24,450,450,Delivered
PO-20032,MED015,LOC004,SUP011,2026-08-21,2026-08-24,2026-08-24,100,100,Delivered
PO-20033,MED019,LOC004,SUP015,2026-08-21,2026-08-24,2026-08-24,200,200,Delivered
PO-20034,MED020,LOC001,SUP004,2026-08-21,2026-08-26,2026-08-26,1130,1130,Delivered
PO-20035,MED020,LOC003,SUP004,2026-08-21,2026-08-26,2026-08-26,800,800,Delivered
PO-20036,MED021,LOC005,SUP002,2026-08-21,2026-08-25,2026-08-25,570,570,Delivered
PO-20037,MED029,LOC007,SUP015,2026-08-21,2026-08-24,2026-08-24,50,50,Delivered
PO-20038,MED032,LOC002,SUP009,2026-08-21,2026-08-24,2026-08-27,270,270,Delayed
PO-20039,MED033,LOC006,SUP004,2026-08-21,2026-08-27,2026-08-27,140,140,Delivered
PO-20040,MED034,LOC006,SUP013,2026-08-21,2026-08-27,2026-08-27,250,250,Delivered
PO-20041,MED043,LOC003,SUP003,2026-08-21,2026-08-23,2026-08-23,210,210,Delivered
PO-20042,MED044,LOC005,SUP010,2026-08-21,2026-08-26,2026-08-26,180,180,Delivered
PO-20043,MED048,LOC003,SUP015,2026-08-21,2026-08-23,2026-08-23,380,380,Delivered
PO-20044,MED049,LOC005,SUP015,2026-08-21,2026-08-24,2026-08-24,870,870,Delivered
PO-20045,MED051,LOC007,SUP015,2026-08-21,2026-08-23,2026-08-23,100,100,Delivered
PO-20046,MED059,LOC001,SUP015,2026-08-21,2026-08-24,2026-08-24,670,670,Delivered
PO-20047,MED060,LOC005,SUP015,2026-08-21,2026-08-23,2026-08-23,50,50,Delivered
PO-20048,MED061,LOC007,SUP004,2026-08-21,2026-08-28,2026-08-28,50,50,Delivered
PO-20049,MED062,LOC001,SUP004,2026-08-21,2026-08-26,2026-08-26,1390,1390,Delivered
PO-20050,MED062,LOC004,SUP004,2026-08-21,2026-08-26,2026-08-26,230,230,Delivered
PO-20051,MED069,LOC007,SUP004,2026-08-21,2026-08-28,2026-08-28,180,180,Delivered
PO-20052,MED071,LOC004,SUP014,2026-08-21,2026-08-27,2026-08-27,50,50,Delivered
PO-20053,MED071,LOC005,SUP014,2026-08-21,2026-08-27,2026-08-27,60,60,Delivered
PO-20054,MED072,LOC001,SUP006,2026-08-21,2026-08-28,2026-08-28,60,60,Delivered
PO-20055,MED073,LOC006,SUP004,2026-08-21,2026-08-27,2026-08-27,160,160,Delivered
PO-20056,MED001,LOC003,SUP001,2026-08-22,2026-08-27,,670,0,Delayed
PO-20057,MED002,LOC003,SUP010,2026-08-22,2026-08-29,2026-08-29,470,470,Delivered
PO-20058,MED009,LOC005,SUP007,2026-08-22,2026-08-26,2026-08-26,540,540,Delivered
PO-20059,MED010,LOC006,SUP007,2026-08-22,2026-08-26,2026-08-26,790,790,Delivered
PO-20060,MED012,LOC006,SUP007,2026-08-22,2026-08-26,2026-08-26,590,590,Delivered
PO-20061,MED014,LOC004,SUP007,2026-08-22,2026-08-25,2026-08-25,60,60,Delivered
PO-20062,MED017,LOC001,SUP001,2026-08-22,2026-08-27,2026-08-27,1470,1470,Delivered
PO-20063,MED018,LOC003,SUP001,2026-08-22,2026-08-25,2026-08-25,1360,1360,Delivered
PO-20064,MED020,LOC006,SUP004,2026-08-22,2026-08-27,2026-08-27,730,730,Delivered
PO-20065,MED023,LOC002,SUP002,2026-08-22,2026-08-26,2026-08-26,500,500,Delivered
PO-20066,MED024,LOC001,SUP009,2026-08-22,2026-08-27,2026-08-27,1820,1820,Delivered
PO-20067,MED026,LOC003,SUP002,2026-08-22,2026-08-28,2026-08-28,1880,1880,Delivered
PO-20068,MED029,LOC001,SUP015,2026-08-22,2026-08-25,2026-08-25,320,320,Delivered
PO-20069,MED035,LOC004,SUP015,2026-08-22,2026-08-24,2026-08-24,50,50,Delivered
PO-20070,MED040,LOC002,SUP004,2026-08-22,2026-08-27,2026-08-27,80,80,Delivered
PO-20071,MED044,LOC006,SUP010,2026-08-22,2026-08-27,2026-08-27,390,390,Delivered
PO-20072,MED052,LOC002,SUP015,2026-08-22,2026-08-25,2026-08-25,160,160,Delivered
PO-20073,MED052,LOC003,SUP015,2026-08-22,2026-08-25,2026-08-25,340,340,Delivered
PO-20074,MED053,LOC002,SUP010,2026-08-22,2026-08-28,2026-08-28,120,120,Delivered
PO-20075,MED056,LOC007,SUP005,2026-08-22,2026-08-27,2026-08-27,60,60,Delivered
PO-20076,MED057,LOC002,SUP008,2026-08-22,2026-08-26,,310,0,Delayed
PO-20077,MED057,LOC004,SUP008,2026-08-22,2026-08-26,,270,0,Delayed
PO-20078,MED061,LOC004,SUP004,2026-08-22,2026-08-29,2026-08-29,110,110,Delivered
PO-20079,MED062,LOC002,SUP004,2026-08-22,2026-08-27,2026-08-27,500,500,Delivered
PO-20080,MED062,LOC006,SUP004,2026-08-22,2026-08-27,2026-08-27,990,990,Delivered
PO-20081,MED065,LOC003,SUP015,2026-08-22,2026-08-24,2026-08-24,740,740,Delivered
PO-20082,MED067,LOC002,SUP012,2026-08-22,2026-08-28,2026-08-28,420,420,Delivered
PO-20083,MED071,LOC006,SUP014,2026-08-22,2026-08-28,2026-08-28,130,130,Delivered
PO-20084,MED071,LOC007,SUP014,2026-08-22,2026-08-28,2026-08-28,50,50,Delivered
PO-20085,MED003,LOC001,SUP001,2026-08-23,2026-08-26,2026-08-26,360,360,Delivered
PO-20086,MED003,LOC005,SUP001,2026-08-23,2026-08-26,2026-08-26,90,90,Delivered
PO-20087,MED003,LOC006,SUP001,2026-08-23,2026-08-26,2026-08-26,390,390,Delivered
PO-20088,MED007,LOC005,SUP011,2026-08-23,2026-08-26,2026-08-26,490,490,Delivered
PO-20089,MED008,LOC003,SUP001,2026-08-23,2026-08-28,2026-08-28,470,470,Delivered
PO-20090,MED013,LOC005,SUP007,2026-08-23,2026-08-28,2026-08-28,100,100,Delivered
PO-20091,MED014,LOC003,SUP007,2026-08-23,2026-08-26,2026-08-26,390,390,Delivered
PO-20092,MED015,LOC005,SUP011,2026-08-23,2026-08-26,2026-08-26,210,210,Delivered
PO-20093,MED016,LOC006,SUP001,2026-08-23,2026-08-27,2026-08-27,1820,1820,Delivered
PO-20094,MED017,LOC005,SUP001,2026-08-23,2026-08-28,2026-08-31,500,500,Delayed
PO-20095,MED018,LOC002,SUP001,2026-08-23,2026-08-26,2026-08-26,700,700,Delivered
PO-20096,MED031,LOC002,SUP015,2026-08-23,2026-08-26,2026-08-26,560,560,Delivered
PO-20097,MED034,LOC003,SUP013,2026-08-23,2026-08-29,2026-08-29,260,260,Delivered
PO-20098,MED038,LOC006,SUP015,2026-08-23,2026-08-25,2026-08-25,110,110,Delivered
PO-20099,MED044,LOC007,SUP010,2026-08-23,2026-08-28,2026-08-28,50,50,Delivered
PO-20100,MED050,LOC002,SUP005,2026-08-23,2026-08-27,2026-08-27,950,950,Delivered
PO-20101,MED052,LOC001,SUP015,2026-08-23,2026-08-26,2026-08-26,400,400,Delivered
PO-20102,MED053,LOC004,SUP010,2026-08-23,2026-08-29,2026-08-29,50,50,Delivered
PO-20103,MED056,LOC006,SUP005,2026-08-23,2026-08-28,2026-08-28,660,660,Delivered
PO-20104,MED060,LOC001,SUP015,2026-08-23,2026-08-25,2026-08-25,100,100,Delivered
PO-20105,MED064,LOC002,SUP005,2026-08-23,2026-08-28,2026-08-28,1120,1120,Delivered
PO-20106,MED066,LOC004,SUP004,2026-08-23,2026-08-29,2026-08-29,190,190,Delivered
PO-20107,MED073,LOC002,SUP004,2026-08-23,2026-08-29,2026-08-29,80,80,Delivered
PO-20108,MED075,LOC005,SUP004,2026-08-23,2026-08-29,2026-08-29,260,260,Delivered
PO-20109,MED005,LOC003,SUP001,2026-08-24,2026-08-29,2026-08-29,280,280,Delivered
PO-20110,MED006,LOC003,SUP001,2026-08-24,2026-08-29,2026-08-29,840,840,Delivered
PO-20111,MED008,LOC007,SUP001,2026-08-24,2026-08-29,,180,0,Delayed
PO-20112,MED010,LOC004,SUP007,2026-08-24,2026-08-28,2026-08-28,160,160,Delivered
PO-20113,MED012,LOC004,SUP007,2026-08-24,2026-08-28,2026-08-28,120,120,Delivered
PO-20114,MED013,LOC004,SUP007,2026-08-24,2026-08-29,2026-08-29,50,50,Delivered
PO-20115,MED019,LOC002,SUP015,2026-08-24,2026-08-27,2026-08-27,500,500,Delivered
PO-20116,MED022,LOC002,SUP002,2026-08-24,2026-08-28,2026-08-28,520,520,Delivered
PO-20117,MED022,LOC003,SUP002,2026-08-24,2026-08-28,2026-08-28,820,820,Delivered
PO-20118,MED024,LOC002,SUP009,2026-08-24,2026-08-29,2026-08-29,720,720,Delivered
PO-20119,MED025,LOC003,SUP002,2026-08-24,2026-08-29,2026-08-29,1370,1370,Delivered
PO-20120,MED025,LOC007,SUP002,2026-08-24,2026-08-29,2026-08-30,130,130,Delayed
PO-20121,MED026,LOC001,SUP002,2026-08-24,2026-08-30,2026-08-30,2400,2400,Delivered
PO-20122,MED028,LOC006,SUP002,2026-08-24,2026-08-29,2026-08-29,540,540,Delivered
PO-20123,MED031,LOC004,SUP015,2026-08-24,2026-08-27,2026-08-27,210,210,Delivered
PO-20124,MED037,LOC006,SUP015,2026-08-24,2026-08-28,2026-08-28,1820,1820,Delivered
PO-20125,MED039,LOC001,SUP006,2026-08-24,2026-09-01,,60,0,In Transit
PO-20126,MED040,LOC001,SUP004,2026-08-24,2026-08-29,2026-08-29,170,170,Delivered
PO-20127,MED042,LOC002,SUP003,2026-08-24,2026-08-26,2026-08-26,360,360,Delivered
PO-20128,MED044,LOC001,SUP010,2026-08-24,2026-08-29,2026-08-29,610,610,Delivered
PO-20129,MED051,LOC001,SUP015,2026-08-24,2026-08-26,2026-08-26,1950,1950,Delivered
PO-20130,MED051,LOC002,SUP015,2026-08-24,2026-08-26,2026-08-26,800,800,Delivered
PO-20131,MED051,LOC004,SUP015,2026-08-24,2026-08-26,2026-08-26,270,270,Delivered
PO-20132,MED051,LOC006,SUP015,2026-08-24,2026-08-26,2026-08-26,1420,1420,Delivered
PO-20133,MED054,LOC001,SUP015,2026-08-24,2026-08-26,2026-08-26,420,420,Delivered
PO-20134,MED054,LOC007,SUP015,2026-08-24,2026-08-26,2026-08-26,50,50,Delivered
PO-20135,MED055,LOC007,SUP015,2026-08-24,2026-08-27,2026-08-27,70,70,Delivered
PO-20136,MED057,LOC005,SUP008,2026-08-24,2026-08-28,,260,0,Delayed
PO-20137,MED057,LOC006,SUP008,2026-08-24,2026-08-28,,540,0,Delayed
PO-20138,MED058,LOC005,SUP008,2026-08-24,2026-08-29,2026-08-29,270,270,Delivered
PO-20139,MED058,LOC006,SUP008,2026-08-24,2026-08-29,2026-08-29,550,550,Delivered
PO-20140,MED067,LOC007,SUP012,2026-08-24,2026-08-30,2026-08-30,60,60,Delivered
PO-20141,MED071,LOC001,SUP014,2026-08-24,2026-08-30,2026-08-30,140,140,Delivered
