inventory_id,medication_id,location_id,snapshot_date,quantity_on_hand,reorder_level,average_daily_usage,days_of_supply
INV-20260805-MED070-LOC002,MED070,LOC002,2026-08-05,130,189,13.5,9.6
INV-20260805-MED070-LOC003,MED070,LOC003,2026-08-05,636,428,30.57,20.8
INV-20260805-MED070-LOC004,MED070,LOC004,2026-08-05,42,24,1.71,24.6
INV-20260805-MED070-LOC005,MED070,LOC005,2026-08-05,135,173,12.29,11.0
INV-20260805-MED070-LOC006,MED070,LOC006,2026-08-05,292,355,25.29,11.5
INV-20260805-MED070-LOC007,MED070,LOC007,2026-08-05,11,9,0.64,17.2
INV-20260805-MED071-LOC001,MED071,LOC001,2026-08-05,164,148,10.57,15.5
INV-20260805-MED071-LOC002,MED071,LOC002,2026-08-05,39,49,3.5,11.1
INV-20260805-MED071-LOC003,MED071,LOC003,2026-08-05,148,112,8.0,18.5
INV-20260805-MED071-LOC004,MED071,LOC004,2026-08-05,42,20,1.36,30.9
INV-20260805-MED071-LOC005,MED071,LOC005,2026-08-05,50,49,3.43,14.6
INV-20260805-MED071-LOC006,MED071,LOC006,2026-08-05,87,107,7.64,11.4
INV-20260805-MED071-LOC007,MED071,LOC007,2026-08-05,25,13,0.86,29.1
INV-20260805-MED072-LOC001,MED072,LOC001,2026-08-05,58,77,5.07,11.4
INV-20260805-MED072-LOC002,MED072,LOC002,2026-08-05,33,23,1.5,22.0
INV-20260805-MED072-LOC003,MED072,LOC003,2026-08-05,52,73,4.86,10.7
INV-20260805-MED072-LOC004,MED072,LOC004,2026-08-05,26,13,0.86,30.2
INV-20260805-MED072-LOC005,MED072,LOC005,2026-08-05,32,20,1.29,24.8
INV-20260805-MED072-LOC006,MED072,LOC006,2026-08-05,62,43,2.86,21.7
INV-20260805-MED072-LOC007,MED072,LOC007,2026-08-05,13,5,0.29,44.8
INV-20260805-MED073-LOC001,MED073,LOC001,2026-08-05,277,206,14.71,18.8
INV-20260805-MED073-LOC002,MED073,LOC002,2026-08-05,81,77,5.5,14.7
INV-20260805-MED073-LOC003,MED073,LOC003,2026-08-05,235,187,13.29,17.7
INV-20260805-MED073-LOC004,MED073,LOC004,2026-08-05,60,33,2.29,26.2
INV-20260805-MED073-LOC005,MED073,LOC005,2026-08-05,67,83,5.86,11.4
INV-20260805-MED073-LOC006,MED073,LOC006,2026-08-05,164,142,10.14,16.2
INV-20260805-MED073-LOC007,MED073,LOC007,2026-08-05,62,12,0.79,78.5
INV-20260805-MED074-LOC001,MED074,LOC001,2026-08-05,81,114,7.07,11.5
INV-20260805-MED074-LOC002,MED074,LOC002,2026-08-05,39,43,2.64,14.8
INV-20260805-MED074-LOC003,MED074,LOC003,2026-08-05,80,95,5.93,13.5
INV-20260805-MED074-LOC004,MED074,LOC004,2026-08-05,42,21,1.29,32.6
INV-20260805-MED074-LOC005,MED074,LOC005,2026-08-05,21,42,2.57,8.2
INV-20260805-MED074-LOC006,MED074,LOC006,2026-08-05,53,77,4.79,11.1
INV-20260805-MED074-LOC007,MED074,LOC007,2026-08-05,10,5,0.21,47.6
INV-20260805-MED075-LOC001,MED075,LOC001,2026-08-05,1279,778,55.57,23.0
INV-20260805-MED075-LOC002,MED075,LOC002,2026-08-05,196,272,19.36,10.1
INV-20260805-MED075-LOC003,MED075,LOC003,2026-08-05,407,612,43.71,9.3
INV-20260805-MED075-LOC004,MED075,LOC004,2026-08-05,35,34,2.36,14.8
INV-20260805-MED075-LOC005,MED075,LOC005,2026-08-05,267,252,17.93,14.9
INV-20260805-MED075-LOC006,MED075,LOC006,2026-08-05,945,582,41.57,22.7
INV-20260805-MED075-LOC007,MED075,LOC007,2026-08-05,86,45,3.21,26.8
INV-20260806-MED001-LOC001,MED001,LOC001,2026-08-06,1348,814,62.57,21.5
INV-20260806-MED001-LOC002,MED001,LOC002,2026-08-06,432,326,25.07,17.2
INV-20260806-MED001-LOC003,MED001,LOC003,2026-08-06,524,585,44.93,11.7
INV-20260806-MED001-LOC004,MED001,LOC004,2026-08-06,183,126,9.64,19.0
INV-20260806-MED001-LOC005,MED001,LOC005,2026-08-06,115,228,17.5,6.6
INV-20260806-MED001-LOC006,MED001,LOC006,2026-08-06,859,868,66.71,12.9
INV-20260806-MED001-LOC007,MED001,LOC007,2026-08-06,52,13,0.93,55.9
INV-20260806-MED002-LOC001,MED002,LOC001,2026-08-06,430,653,43.5,9.9
INV-20260806-MED002-LOC002,MED002,LOC002,2026-08-06,276,255,17.0,16.2
INV-20260806-MED002-LOC003,MED002,LOC003,2026-08-06,671,486,32.36,20.7
INV-20260806-MED002-LOC004,MED002,LOC004,2026-08-06,84,101,6.71,12.5
INV-20260806-MED002-LOC005,MED002,LOC005,2026-08-06,163,218,14.5,11.2
INV-20260806-MED002-LOC006,MED002,LOC006,2026-08-06,492,729,48.57,10.1
INV-20260806-MED002-LOC007,MED002,LOC007,2026-08-06,57,34,2.21,25.8
INV-20260806-MED003-LOC001,MED003,LOC001,2026-08-06,198,195,17.71,11.2
INV-20260806-MED003-LOC002,MED003,LOC002,2026-08-06,137,93,8.43,16.3
INV-20260806-MED003-LOC003,MED003,LOC003,2026-08-06,118,168,15.21,7.8
INV-20260806-MED003-LOC004,MED003,LOC004,2026-08-06,54,25,2.21,24.4
INV-20260806-MED003-LOC005,MED003,LOC005,2026-08-06,144,67,6.07,23.7
INV-20260806-MED003-LOC006,MED003,LOC006,2026-08-06,234,237,21.5,10.9
INV-20260806-MED003-LOC007,MED003,LOC007,2026-08-06,23,5,0.21,109.5
INV-20260806-MED004-LOC001,MED004,LOC001,2026-08-06,237,267,22.21,10.7
INV-20260806-MED004-LOC002,MED004,LOC002,2026-08-06,137,106,8.79,15.6
INV-20260806-MED004-LOC003,MED004,LOC003,2026-08-06,240,211,17.57,13.7
INV-20260806-MED004-LOC004,MED004,LOC004,2026-08-06,59,37,3.07,19.2
INV-20260806-MED004-LOC005,MED004,LOC005,2026-08-06,157,86,7.14,22.0
INV-20260806-MED004-LOC006,MED004,LOC006,2026-08-06,541,283,23.57,23.0
INV-20260806-MED004-LOC007,MED004,LOC007,2026-08-06,17,5,0.21,81.0
INV-20260806-MED005-LOC001,MED005,LOC001,2026-08-06,443,270,20.71,21.4
INV-20260806-MED005-LOC002,MED005,LOC002,2026-08-06,166,122,9.36,17.7
INV-20260806-MED005-LOC003,MED005,LOC003,2026-08-06,264,265,20.36,13.0
INV-20260806-MED005-LOC004,MED005,LOC004,2026-08-06,43,42,3.21,13.4
INV-20260806-MED005-LOC005,MED005,LOC005,2026-08-06,146,96,7.36,19.8
INV-20260806-MED005-LOC006,MED005,LOC006,2026-08-06,599,320,24.57,24.4
INV-20260806-MED005-LOC007,MED005,LOC007,2026-08-06,48,5,0.36,133.3
INV-20260806-MED006-LOC001,MED006,LOC001,2026-08-06,771,920,70.71,10.9
INV-20260806-MED006-LOC002,MED006,LOC002,2026-08-06,550,387,29.71,18.5
INV-20260806-MED006-LOC003,MED006,LOC003,2026-08-06,820,727,55.86,14.7
INV-20260806-MED006-LOC004,MED006,LOC004,2026-08-06,185,121,9.29,19.9
INV-20260806-MED006-LOC005,MED006,LOC005,2026-08-06,474,294,22.57,21.0
INV-20260806-MED006-LOC006,MED006,LOC006,2026-08-06,1422,1017,78.21,18.2
INV-20260806-MED006-LOC007,MED006,LOC007,2026-08-06,23,20,1.5,15.3
INV-20260806-MED007-LOC001,MED007,LOC001,2026-08-06,1837,942,85.57,21.5
INV-20260806-MED007-LOC002,MED007,LOC002,2026-08-06,670,395,35.86,18.7
INV-20260806-MED007-LOC003,MED007,LOC003,2026-08-06,1109,729,66.21,16.7
INV-20260806-MED007-LOC004,MED007,LOC004,2026-08-06,268,123,11.14,24.1
INV-20260806-MED007-LOC005,MED007,LOC005,2026-08-06,747,331,30.07,24.8
INV-20260806-MED007-LOC006,MED007,LOC006,2026-08-06,1354,697,63.29,21.4
INV-20260806-MED007-LOC007,MED007,LOC007,2026-08-06,391,201,18.21,21.5
INV-20260806-MED008-LOC001,MED008,LOC001,2026-08-06,938,529,40.64,23.1
INV-20260806-MED008-LOC002,MED008,LOC002,2026-08-06,221,226,17.36,12.7
INV-20260806-MED008-LOC003,MED008,LOC003,2026-08-06,420,392,30.14,13.9
INV-20260806-MED008-LOC004,MED008,LOC004,2026-08-06,135,74,5.64,23.9
INV-20260806-MED008-LOC005,MED008,LOC005,2026-08-06,178,158,12.14,14.7
INV-20260806-MED008-LOC006,MED008,LOC006,2026-08-06,405,404,31.07,13.0
INV-20260806-MED008-LOC007,MED008,LOC007,2026-08-06,163,122,9.36,17.4
INV-20260806-MED009-LOC001,MED009,LOC001,2026-08-06,2130,1203,100.21,21.3
INV-20260806-MED009-LOC002,MED009,LOC002,2026-08-06,722,501,41.71,17.3
INV-20260806-MED009-LOC003,MED009,LOC003,2026-08-06,1658,939,78.21,21.2
INV-20260806-MED009-LOC004,MED009,LOC004,2026-08-06,130,164,13.64,9.5
INV-20260806-MED009-LOC005,MED009,LOC005,2026-08-06,360,403,33.57,10.7
INV-20260806-MED009-LOC006,MED009,LOC006,2026-08-06,1186,849,70.71,16.8
INV-20260806-MED009-LOC007,MED009,LOC007,2026-08-06,91,66,5.43,16.8
INV-20260806-MED010-LOC001,MED010,LOC001,2026-08-06,1326,763,63.57,20.9
INV-20260806-MED010-LOC002,MED010,LOC002,2026-08-06,566,312,26.0,21.8
INV-20260806-MED010-LOC003,MED010,LOC003,2026-08-06,868,606,50.5,17.2
INV-20260806-MED010-LOC004,MED010,LOC004,2026-08-06,125,110,9.14,13.7
INV-20260806-MED010-LOC005,MED010,LOC005,2026-08-06,513,264,22.0,23.3
INV-20260806-MED010-LOC006,MED010,LOC006,2026-08-06,448,594,49.5,9.1
INV-20260806-MED010-LOC007,MED010,LOC007,2026-08-06,89,50,4.14,21.5
INV-20260806-MED011-LOC001,MED011,LOC001,2026-08-06,460,456,35.07,13.1
INV-20260806-MED011-LOC002,MED011,LOC002,2026-08-06,135,187,14.36,9.4
INV-20260806-MED011-LOC003,MED011,LOC003,2026-08-06,242,326,25.07,9.7
INV-20260806-MED011-LOC004,MED011,LOC004,2026-08-06,94,66,5.07,18.5
INV-20260806-MED011-LOC005,MED011,LOC005,2026-08-06,115,163,12.5,9.2
INV-20260806-MED011-LOC006,MED011,LOC006,2026-08-06,641,356,27.36,23.4
INV-20260806-MED011-LOC007,MED011,LOC007,2026-08-06,160,108,8.29,19.3
INV-20260806-MED012-LOC001,MED012,LOC001,2026-08-06,844,576,47.93,17.6
INV-20260806-MED012-LOC002,MED012,LOC002,2026-08-06,453,253,21.07,21.5
INV-20260806-MED012-LOC003,MED012,LOC003,2026-08-06,758,463,38.57,19.7
INV-20260806-MED012-LOC004,MED012,LOC004,2026-08-06,65,93,7.71,8.4
INV-20260806-MED012-LOC005,MED012,LOC005,2026-08-06,210,182,15.14,13.9
INV-20260806-MED012-LOC006,MED012,LOC006,2026-08-06,402,437,36.36,11.1
INV-20260806-MED012-LOC007,MED012,LOC007,2026-08-06,28,33,2.71,10.3
INV-20260806-MED013-LOC001,MED013,LOC001,2026-08-06,290,283,21.71,13.4
INV-20260806-MED013-LOC002,MED013,LOC002,2026-08-06,154,103,7.86,19.6
INV-20260806-MED013-LOC003,MED013,LOC003,2026-08-06,221,202,15.5,14.3
INV-20260806-MED013-LOC004,MED013,LOC004,2026-08-06,68,47,3.57,19.0
INV-20260806-MED013-LOC005,MED013,LOC005,2026-08-06,68,77,5.86,11.6
INV-20260806-MED013-LOC006,MED013,LOC006,2026-08-06,111,193,14.79,7.5
INV-20260806-MED013-LOC007,MED013,LOC007,2026-08-06,50,14,1.07,46.7
INV-20260806-MED014-LOC001,MED014,LOC001,2026-08-06,718,305,27.64,26.0
INV-20260806-MED014-LOC002,MED014,LOC002,2026-08-06,263,121,11.0,23.9
INV-20260806-MED014-LOC003,MED014,LOC003,2026-08-06,581,236,21.43,27.1
INV-20260806-MED014-LOC004,MED014,LOC004,2026-08-06,88,45,4.07,21.6
INV-20260806-MED014-LOC005,MED014,LOC005,2026-08-06,189,104,9.43,20.0
INV-20260806-MED014-LOC006,MED014,LOC006,2026-08-06,420,212,19.21,21.9
INV-20260806-MED014-LOC007,MED014,LOC007,2026-08-06,48,15,1.36,35.3
INV-20260806-MED015-LOC001,MED015,LOC001,2026-08-06,717,397,36.07,19.9
INV-20260806-MED015-LOC002,MED015,LOC002,2026-08-06,371,167,15.14,24.5
INV-20260806-MED015-LOC003,MED015,LOC003,2026-08-06,664,294,26.64,24.9
INV-20260806-MED015-LOC004,MED015,LOC004,2026-08-06,120,80,7.21,16.6
INV-20260806-MED015-LOC005,MED015,LOC005,2026-08-06,302,135,12.21,24.7
INV-20260806-MED015-LOC006,MED015,LOC006,2026-08-06,402,269,24.43,16.5
INV-20260806-MED015-LOC007,MED015,LOC007,2026-08-06,138,102,9.21,15.0
INV-20260806-MED016-LOC001,MED016,LOC001,2026-08-06,2352,1836,152.93,15.4
INV-20260806-MED016-LOC002,MED016,LOC002,2026-08-06,1347,677,56.36,23.9
INV-20260806-MED016-LOC003,MED016,LOC003,2026-08-06,1887,1378,114.79,16.4
INV-20260806-MED016-LOC004,MED016,LOC004,2026-08-06,371,269,22.36,16.6
INV-20260806-MED016-LOC005,MED016,LOC005,2026-08-06,1195,610,50.79,23.5
INV-20260806-MED016-LOC006,MED016,LOC006,2026-08-06,1129,1342,111.79,10.1
INV-20260806-MED016-LOC007,MED016,LOC007,2026-08-06,91,88,7.29,12.5
INV-20260806-MED017-LOC001,MED017,LOC001,2026-08-06,1107,1243,95.57,11.6
INV-20260806-MED017-LOC002,MED017,LOC002,2026-08-06,651,451,34.64,18.8
INV-20260806-MED017-LOC003,MED017,LOC003,2026-08-06,755,1012,77.79,9.7
INV-20260806-MED017-LOC004,MED017,LOC004,2026-08-06,143,200,15.36,9.3
INV-20260806-MED017-LOC005,MED017,LOC005,2026-08-06,469,406,31.21,15.0
INV-20260806-MED017-LOC006,MED017,LOC006,2026-08-06,679,941,72.36,9.4
INV-20260806-MED017-LOC007,MED017,LOC007,2026-08-06,90,75,5.71,15.8
INV-20260806-MED018-LOC001,MED018,LOC001,2026-08-06,1841,1078,98.0,18.8
INV-20260806-MED018-LOC002,MED018,LOC002,2026-08-06,393,425,38.57,10.2
INV-20260806-MED018-LOC003,MED018,LOC003,2026-08-06,649,865,78.57,8.3
INV-20260806-MED018-LOC004,MED018,LOC004,2026-08-06,286,142,12.86,22.2
INV-20260806-MED018-LOC005,MED018,LOC005,2026-08-06,351,349,31.64,11.1
INV-20260806-MED018-LOC006,MED018,LOC006,2026-08-06,1351,806,73.21,18.5
INV-20260806-MED018-LOC007,MED018,LOC007,2026-08-06,168,72,6.5,25.8
INV-20260806-MED019-LOC001,MED019,LOC001,2026-08-06,1019,855,77.71,13.1
INV-20260806-MED019-LOC002,MED019,LOC002,2026-08-06,351,321,29.14,12.0
INV-20260806-MED019-LOC003,MED019,LOC003,2026-08-06,1021,617,56.07,18.2
INV-20260806-MED019-LOC004,MED019,LOC004,2026-08-06,101,101,9.14,11.1
INV-20260806-MED019-LOC005,MED019,LOC005,2026-08-06,580,300,27.21,21.3
INV-20260806-MED019-LOC006,MED019,LOC006,2026-08-06,823,592,53.79,15.3
INV-20260806-MED019-LOC007,MED019,LOC007,2026-08-06,57,55,5.0,11.4
INV-20260806-MED020-LOC001,MED020,LOC001,2026-08-06,880,844,64.86,13.6
INV-20260806-MED020-LOC002,MED020,LOC002,2026-08-06,436,318,24.43,17.8
INV-20260806-MED020-LOC003,MED020,LOC003,2026-08-06,652,640,49.21,13.2
INV-20260806-MED020-LOC004,MED020,LOC004,2026-08-06,114,90,6.86,16.6
INV-20260806-MED020-LOC005,MED020,LOC005,2026-08-06,344,247,18.93,18.2
INV-20260806-MED020-LOC006,MED020,LOC006,2026-08-06,498,620,47.64,10.5
INV-20260806-MED020-LOC007,MED020,LOC007,2026-08-06,256,204,15.64,16.4
INV-20260806-MED021-LOC001,MED021,LOC001,2026-08-06,1842,1237,103.07,17.9
INV-20260806-MED021-LOC002,MED021,LOC002,2026-08-06,824,491,40.86,20.2
INV-20260806-MED021-LOC003,MED021,LOC003,2026-08-06,1205,986,82.14,14.7
INV-20260806-MED021-LOC004,MED021,LOC004,2026-08-06,286,196,16.29,17.6
INV-20260806-MED021-LOC005,MED021,LOC005,2026-08-06,322,427,35.57,9.1
INV-20260806-MED021-LOC006,MED021,LOC006,2026-08-06,1539,915,76.21,20.2
INV-20260806-MED021-LOC007,MED021,LOC007,2026-08-06,81,74,6.14,13.2
INV-20260806-MED022-LOC001,MED022,LOC001,2026-08-06,1036,768,64.0,16.2
INV-20260806-MED022-LOC002,MED022,LOC002,2026-08-06,283,312,25.93,10.9
INV-20260806-MED022-LOC003,MED022,LOC003,2026-08-06,527,604,50.29,10.5
INV-20260806-MED022-LOC004,MED022,LOC004,2026-08-06,184,112,9.29,19.8
INV-20260806-MED022-LOC005,MED022,LOC005,2026-08-06,456,216,18.0,25.3
INV-20260806-MED022-LOC006,MED022,LOC006,2026-08-06,967,536,44.64,21.7
INV-20260806-MED022-LOC007,MED022,LOC007,2026-08-06,60,50,4.14,14.5
INV-20260806-MED023-LOC001,MED023,LOC001,2026-08-06,1350,803,66.86,20.2
INV-20260806-MED023-LOC002,MED023,LOC002,2026-08-06,336,294,24.5,13.7
INV-20260806-MED023-LOC003,MED023,LOC003,2026-08-06,1244,576,47.93,26.0
INV-20260806-MED023-LOC004,MED023,LOC004,2026-08-06,186,95,7.86,23.7
INV-20260806-MED023-LOC005,MED023,LOC005,2026-08-06,358,240,20.0,17.9
INV-20260806-MED023-LOC006,MED023,LOC006,2026-08-06,930,548,45.64,20.4
INV-20260806-MED023-LOC007,MED023,LOC007,2026-08-06,25,48,3.93,6.4
INV-20260806-MED024-LOC001,MED024,LOC001,2026-08-06,1515,1493,114.79,13.2
INV-20260806-MED024-LOC002,MED024,LOC002,2026-08-06,714,595,45.71,15.6
INV-20260806-MED024-LOC003,MED024,LOC003,2026-08-06,933,1212,93.21,10.0
INV-20260806-MED024-LOC004,MED024,LOC004,2026-08-06,262,217,16.64,15.7
INV-20260806-MED024-LOC005,MED024,LOC005,2026-08-06,850,500,38.43,22.1
INV-20260806-MED024-LOC006,MED024,LOC006,2026-08-06,733,1159,89.14,8.2
INV-20260806-MED024-LOC007,MED024,LOC007,2026-08-06,166,96,7.36,22.6
INV-20260806-MED025-LOC001,MED025,LOC001,2026-08-06,1872,1350,103.79,18.0
INV-20260806-MED025-LOC002,MED025,LOC002,2026-08-06,785,541,41.57,18.9
INV-20260806-MED025-LOC003,MED025,LOC003,2026-08-06,1291,1118,86.0,15.0
INV-20260806-MED025-LOC004,MED025,LOC004,2026-08-06,286,204,15.64,18.3
INV-20260806-MED025-LOC005,MED025,LOC005,2026-08-06,331,468,36.0,9.2
INV-20260806-MED025-LOC006,MED025,LOC006,2026-08-06,1360,1045,80.36,16.9
INV-20260806-MED025-LOC007,MED025,LOC007,2026-08-06,86,77,5.86,14.7
INV-20260806-MED026-LOC001,MED026,LOC001,2026-08-06,2874,2254,160.93,17.9
INV-20260806-MED026-LOC002,MED026,LOC002,2026-08-06,1358,854,60.93,22.3
INV-20260806-MED026-LOC003,MED026,LOC003,2026-08-06,2124,1750,125.0,17.0
INV-20260806-MED026-LOC004,MED026,LOC004,2026-08-06,239,283,20.21,11.8
INV-20260806-MED026-LOC005,MED026,LOC005,2026-08-06,503,728,51.93,9.7
INV-20260806-MED026-LOC006,MED026,LOC006,2026-08-06,2675,1729,123.5,21.7
INV-20260806-MED026-LOC007,MED026,LOC007,2026-08-06,143,139,9.86,14.5
INV-20260806-MED027-LOC001,MED027,LOC001,2026-08-06,726,573,44.07,16.5
INV-20260806-MED027-LOC002,MED027,LOC002,2026-08-06,127,217,16.64,7.6
INV-20260806-MED027-LOC003,MED027,LOC003,2026-08-06,597,429,33.0,18.1
INV-20260806-MED027-LOC004,MED027,LOC004,2026-08-06,123,74,5.64,21.8
INV-20260806-MED027-LOC005,MED027,LOC005,2026-08-06,264,208,16.0,16.5
INV-20260806-MED027-LOC006,MED027,LOC006,2026-08-06,519,437,33.57,15.5
INV-20260806-MED027-LOC007,MED027,LOC007,2026-08-06,48,35,2.64,18.2
INV-20260806-MED028-LOC001,MED028,LOC001,2026-08-06,715,664,51.07,14.0
INV-20260806-MED028-LOC002,MED028,LOC002,2026-08-06,330,259,19.86,16.6
INV-20260806-MED028-LOC003,MED028,LOC003,2026-08-06,682,538,41.36,16.5
INV-20260806-MED028-LOC004,MED028,LOC004,2026-08-06,152,78,6.0,25.3
INV-20260806-MED028-LOC005,MED028,LOC005,2026-08-06,139,195,15.0,9.3
INV-20260806-MED028-LOC006,MED028,LOC006,2026-08-06,472,454,34.86,13.5
INV-20260806-MED028-LOC007,MED028,LOC007,2026-08-06,66,41,3.14,21.0
INV-20260806-MED029-LOC001,MED029,LOC001,2026-08-06,171,192,17.43,9.8
INV-20260806-MED029-LOC002,MED029,LOC002,2026-08-06,99,84,7.57,13.1
INV-20260806-MED029-LOC003,MED029,LOC003,2026-08-06,221,156,14.14,15.6
INV-20260806-MED029-LOC004,MED029,LOC004,2026-08-06,37,26,2.29,16.2
INV-20260806-MED029-LOC005,MED029,LOC005,2026-08-06,85,59,5.36,15.9
INV-20260806-MED029-LOC006,MED029,LOC006,2026-08-06,142,140,12.64,11.2
INV-20260806-MED029-LOC007,MED029,LOC007,2026-08-06,38,8,0.71,53.5
INV-20260806-MED030-LOC001,MED030,LOC001,2026-08-06,394,209,16.07,24.5
INV-20260806-MED030-LOC002,MED030,LOC002,2026-08-06,144,72,5.5,26.2
INV-20260806-MED030-LOC003,MED030,LOC003,2026-08-06,271,143,10.93,24.8
INV-20260806-MED030-LOC004,MED030,LOC004,2026-08-06,45,37,2.79,16.1
INV-20260806-MED030-LOC005,MED030,LOC005,2026-08-06,94,69,5.29,17.8
INV-20260806-MED030-LOC006,MED030,LOC006,2026-08-06,210,158,12.14,17.3
INV-20260806-MED030-LOC007,MED030,LOC007,2026-08-06,12,11,0.79,15.2
INV-20260806-MED031-LOC001,MED031,LOC001,2026-08-06,1298,928,84.29,15.4
INV-20260806-MED031-LOC002,MED031,LOC002,2026-08-06,333,335,30.43,10.9
INV-20260806-MED031-LOC003,MED031,LOC003,2026-08-06,1390,737,67.0,20.7
INV-20260806-MED031-LOC004,MED031,LOC004,2026-08-06,318,128,11.57,27.5
INV-20260806-MED031-LOC005,MED031,LOC005,2026-08-06,416,267,24.21,17.2
INV-20260806-MED031-LOC006,MED031,LOC006,2026-08-06,1076,685,62.21,17.3
INV-20260806-MED031-LOC007,MED031,LOC007,2026-08-06,43,52,4.71,9.1
INV-20260806-MED032-LOC001,MED032,LOC001,2026-08-06,642,412,37.43,17.2
INV-20260806-MED032-LOC002,MED032,LOC002,2026-08-06,363,166,15.07,24.1
INV-20260806-MED032-LOC003,MED032,LOC003,2026-08-06,686,324,29.43,23.3
INV-20260806-MED032-LOC004,MED032,LOC004,2026-08-06,87,64,5.79,15.0
INV-20260806-MED032-LOC005,MED032,LOC005,2026-08-06,153,134,12.14,12.6
INV-20260806-MED032-LOC006,MED032,LOC006,2026-08-06,688,296,26.86,25.6
INV-20260806-MED032-LOC007,MED032,LOC007,2026-08-06,60,31,2.79,21.5
INV-20260806-MED033-LOC001,MED033,LOC001,2026-08-06,121,155,11.07,10.9
INV-20260806-MED033-LOC002,MED033,LOC002,2026-08-06,64,72,5.14,12.5
INV-20260806-MED033-LOC003,MED033,LOC003,2026-08-06,74,128,9.14,8.1
INV-20260806-MED033-LOC004,MED033,LOC004,2026-08-06,43,17,1.21,35.5
INV-20260806-MED033-LOC005,MED033,LOC005,2026-08-06,98,48,3.36,29.2
INV-20260806-MED033-LOC006,MED033,LOC006,2026-08-06,144,124,8.79,16.4
INV-20260806-MED033-LOC007,MED033,LOC007,2026-08-06,27,7,0.43,62.8
INV-20260806-MED034-LOC001,MED034,LOC001,2026-08-06,341,302,21.57,15.8
INV-20260806-MED034-LOC002,MED034,LOC002,2026-08-06,75,134,9.57,7.8
INV-20260806-MED034-LOC003,MED034,LOC003,2026-08-06,491,253,18.07,27.2
INV-20260806-MED034-LOC004,MED034,LOC004,2026-08-06,41,49,3.43,12.0
INV-20260806-MED034-LOC005,MED034,LOC005,2026-08-06,149,99,7.07,21.1
INV-20260806-MED034-LOC006,MED034,LOC006,2026-08-06,235,234,16.71,14.1
INV-20260806-MED034-LOC007,MED034,LOC007,2026-08-06,20,15,1.07,18.7
INV-20260806-MED035-LOC001,MED035,LOC001,2026-08-06,314,139,13.86,22.7
INV-20260806-MED035-LOC002,MED035,LOC002,2026-08-06,98,49,4.86,20.2
INV-20260806-MED035-LOC003,MED035,LOC003,2026-08-06,303,124,12.36,24.5
INV-20260806-MED035-LOC004,MED035,LOC004,2026-08-06,57,20,2.0,28.5
INV-20260806-MED035-LOC005,MED035,LOC005,2026-08-06,35,50,5.0,7.0
INV-20260806-MED035-LOC006,MED035,LOC006,2026-08-06,156,107,10.64,14.7
INV-20260806-MED035-LOC007,MED035,LOC007,2026-08-06,9,8,0.71,12.7
INV-20260806-MED036-LOC001,MED036,LOC001,2026-08-06,1878,1220,121.93,15.4
INV-20260806-MED036-LOC002,MED036,LOC002,2026-08-06,488,483,48.29,10.1
INV-20260806-MED036-LOC003,MED036,LOC003,2026-08-06,1267,1019,101.86,12.4
INV-20260806-MED036-LOC004,MED036,LOC004,2026-08-06,237,150,15.0,15.8
INV-20260806-MED036-LOC005,MED036,LOC005,2026-08-06,894,425,42.43,21.1
INV-20260806-MED036-LOC006,MED036,LOC006,2026-08-06,1378,901,90.07,15.3
INV-20260806-MED036-LOC007,MED036,LOC007,2026-08-06,90,73,7.21,12.5
INV-20260806-MED037-LOC001,MED037,LOC001,2026-08-06,2357,1824,152.0,15.5
INV-20260806-MED037-LOC002,MED037,LOC002,2026-08-06,1125,758,63.14,17.8
INV-20260806-MED037-LOC003,MED037,LOC003,2026-08-06,2545,1449,120.71,21.1
INV-20260806-MED037-LOC004,MED037,LOC004,2026-08-06,257,282,23.43,11.0
INV-20260806-MED037-LOC005,MED037,LOC005,2026-08-06,1079,610,50.79,21.2
INV-20260806-MED037-LOC006,MED037,LOC006,2026-08-06,1414,1386,115.5,12.2
INV-20260806-MED037-LOC007,MED037,LOC007,2026-08-06,171,93,7.71,22.2
INV-20260806-MED038-LOC001,MED038,LOC001,2026-08-06,122,76,7.57,16.1
INV-20260806-MED038-LOC002,MED038,LOC002,2026-08-06,55,28,2.71,20.3
INV-20260806-MED038-LOC003,MED038,LOC003,2026-08-06,89,58,5.71,15.6
INV-20260806-MED038-LOC004,MED038,LOC004,2026-08-06,57,10,0.93,61.3
INV-20260806-MED038-LOC005,MED038,LOC005,2026-08-06,52,36,3.57,14.6
INV-20260806-MED038-LOC006,MED038,LOC006,2026-08-06,152,60,6.0,25.3
INV-20260806-MED038-LOC007,MED038,LOC007,2026-08-06,12,6,0.57,21.1
INV-20260806-MED039-LOC001,MED039,LOC001,2026-08-06,94,77,4.79,19.6
INV-20260806-MED039-LOC002,MED039,LOC002,2026-08-06,37,26,1.57,23.6
INV-20260806-MED039-LOC003,MED039,LOC003,2026-08-06,33,76,4.71,7.0
INV-20260806-MED039-LOC004,MED039,LOC004,2026-08-06,50,15,0.93,53.8
INV-20260806-MED039-LOC005,MED039,LOC005,2026-08-06,60,28,1.71,35.1
INV-20260806-MED039-LOC006,MED039,LOC006,2026-08-06,99,77,4.79,20.7
INV-20260806-MED039-LOC007,MED039,LOC007,2026-08-06,226,5,0.21,1076.2
INV-20260806-MED040-LOC001,MED040,LOC001,2026-08-06,168,135,10.36,16.2
